שם רחוב,שכונה עירונית,שכונה סטטיסטית,מזרח/מערב,קו רוחב,קו אורך
דרך האלוף עוזי נרקיס,שועפאט,,מזרח,31.811174,35.238144
דרך ענתות,שועפאט,,מזרח,31.808757,35.235154
דרך שועפאת,שועפאט,,מזרח,31.81517,35.228579
דרך שועפאת סמטה 10,שועפאט,,מזרח,31.812559,35.231152
דרך שועפאת סמטה 2,שועפאט,,מזרח,31.818741,35.228228
דרך שועפאת סמטה 3,שועפאט,,מזרח,31.818624,35.229124
דרך שועפאת סמטה 4,שועפאט,,מזרח,31.818166,35.228168
דרך שועפאת סמטה 5,שועפאט,,מזרח,31.816776,35.229115
דרך שועפאת סמטה 6,שועפאט,,מזרח,31.816061,35.227859
דרך שועפאת סמטה 9,שועפאט,,מזרח,31.814349,35.231051
ואדי אל ח'לף,שועפאט,,מזרח,31.813535,35.233789
ואדי אל ח'לף סמטה 2,שועפאט,,מזרח,31.815214,35.233428
זייד ת'אבת,שועפאט,,מזרח,31.810335,35.235711
זמזם,שועפאט,,מזרח,31.809146,35.231366
ח'לת סינאד,שועפאט,,מזרח,31.819908,35.224421
ח'לת סינאד סמטה 4,שועפאט,,מזרח,31.820521,35.224665
ח'לת סינאד סמטה 6,שועפאט,,מזרח,31.821252,35.223807
חאפז איברהים,שועפאט,,מזרח,31.813455,35.230871
חאפז איברהים סמטה 3,שועפאט,,מזרח,31.814434,35.23279
חסן בן ת'אבת אנסארי,שועפאט,,מזרח,31.810887,35.233937
יגאל ידין,שועפאט,,מזרח,31.80782,35.23528
יציאה לדרך האלוף עוזי נרקיס,שועפאט,תל אל פול,מזרח,31.819466,35.232739
יציאה לכביש 60,שועפאט,,מזרח,31.809671,35.237202
יציאה למחלף שער מזרח,שועפאט,,מזרח,31.809478,35.236571
יציאה לרחוב יגאל ידין,שועפאט,,מזרח,31.808174,35.235505
כרם אנג'אץ,שועפאט,,מזרח,31.812027,35.225256
מעאדי בן ג'ביל,שועפאט,,מזרח,31.807948,35.23451
מרג' אל מהור,שועפאט,,מזרח,31.812854,35.236629
מרג' אל מהור סמטה 5,שועפאט,,מזרח,31.813943,35.236361
מרג' אל מהור סמטה 7,שועפאט,,מזרח,31.813298,35.237094
משאריף,שועפאט,,מזרח,31.809354,35.230971
משאריף סמטה 5,שועפאט,,מזרח,31.808315,35.229399
עבאדה בן אלסאמת,שועפאט,,מזרח,31.812076,35.235205
עכרמה בן אבי ג'הל,שועפאט,,מזרח,31.812958,35.226326
עכרמה בן אבי ג'הל סמטה 1,שועפאט,,מזרח,31.812257,35.226403
שדאד בן אוס,שועפאט,,מזרח,31.817213,35.231441
שדאד בן אוס סמטה 1,שועפאט,,מזרח,31.817315,35.231142
שדרות משה דיין,שועפאט,,מזרח,31.811366,35.240553
שיירת עטרות,שועפאט,,מזרח,31.820122,35.224984
אבו בכר א סדיק,שייח ג'ראח,שייח' ג'ראח,מזרח,31.791959,35.230098
אבן ג'ובייר,שייח ג'ראח,"מוזיאון רוקפלר, באב א זהרה, מושבה אמריקנית",מזרח,31.791786,35.22884
אל אדיב אסעאף אל נשאשיבי,שייח ג'ראח,שייח' ג'ראח,מזרח,31.793014,35.23166
ביבארס,שייח ג'ראח,שייח' ג'ראח,מזרח,31.79436,35.230914
ד'ו אלנוריין,שייח ג'ראח,שייח' ג'ראח,מזרח,31.791443,35.233887
דלמן,שייח ג'ראח,שייח' ג'ראח,מזרח,31.791636,35.228318
דרך הר הזיתים,שייח ג'ראח,שייח' ג'ראח,מזרח,31.794432,35.234601
דרך שכם,שייח ג'ראח,שייח' ג'ראח,מזרח,31.794188,35.229433
דרך שכם סמטה 5,שייח ג'ראח,שייח' ג'ראח,מזרח,31.793074,35.229238
הכהן הגדול,שייח ג'ראח,שייח' ג'ראח,מזרח,31.792046,35.230344
טובלר,שייח ג'ראח,שייח' ג'ראח,מזרח,31.792461,35.228016
מוג'יר א דין,שייח ג'ראח,שייח' ג'ראח,מזרח,31.794804,35.23184
מוסא סייק,שייח ג'ראח,שייח' ג'ראח,מזרח,31.7947,35.228929
מח''ל,שייח ג'ראח,שייח' ג'ראח,מזרח,31.795857,35.23077
נבי שועיב,שייח ג'ראח,שייח' ג'ראח,מזרח,31.791749,35.227084
עות'מאן בן עפאן,שייח ג'ראח,שייח' ג'ראח,מזרח,31.7917,35.22921
קלרמון גאנו,שייח ג'ראח,שייח' ג'ראח,מזרח,31.79584,35.23328
רג'יב נשאשיבי,שייח ג'ראח,שייח' ג'ראח,מזרח,31.794601,35.23263
רג'יב נשאשיבי סמטה 2,שייח ג'ראח,שייח' ג'ראח,מזרח,31.794767,35.233424
רג'יב נשאשיבי סמטה 4,שייח ג'ראח,שייח' ג'ראח,מזרח,31.795466,35.232606
שדרות חיים ברלב,שייח ג'ראח,שייח' ג'ראח,מזרח,31.7975,35.230783
שמעון הצדיק,שייח ג'ראח,שייח' ג'ראח,מזרח,31.792867,35.229074
אביגדורי,שכונת החבשים,מרכז העיר,מערב,31.785469,35.219422
אברהם מסלונים,שכונת החבשים,ב אונגר מאה שערים,מערב,31.785613,35.223304
אדמון,שכונת החבשים,ב ניטין מאה שערים,מערב,31.785102,35.223677
אתיופיה,שכונת החבשים,,מערב,31.784963,35.220691
בני ברית,שכונת החבשים,מרכז העיר,מערב,31.786017,35.219385
דבורה הנביאה,שכונת החבשים,,מערב,31.784448,35.223768
החרש,שכונת החבשים,ב אונגר מאה שערים,מערב,31.786383,35.221519
המלאכה,שכונת החבשים,ב אונגר מאה שערים,מערב,31.786083,35.221551
המסגר,שכונת החבשים,ב אונגר מאה שערים,מערב,31.785927,35.22141
הנביאים,שכונת החבשים,מרכז העיר,מערב,31.784391,35.218654
הרב אברהם יפהן,שכונת החבשים,ב אונגר מאה שערים,מערב,31.785959,35.222137
הרב מנדל בריכטא,שכונת החבשים,,מערב,31.784858,35.223735
הרב שמואל סלנט,שכונת החבשים,ב ניטין מאה שערים,מערב,31.785612,35.22427
הרקח,שכונת החבשים,ב אונגר מאה שערים,מערב,31.78541,35.221474
חזנוביץ',שכונת החבשים,ב אונגר מאה שערים,מערב,31.785737,35.21964
חיי אדם,שכונת החבשים,ב אונגר מאה שערים,מערב,31.78688,35.220732
חניון ארלדן,שכונת החבשים,,מערב,31.783876,35.222232
יוסף גרשון,שכונת החבשים,ב ניטין מאה שערים,מערב,31.785421,35.224087
מאה שערים,שכונת החבשים,ב ניטין מאה שערים,מערב,31.784938,35.22497
מבוא אברהם רוזנטל,שכונת החבשים,ב אונגר מאה שערים,מערב,31.785654,35.220766
נתן שטראוס,שכונת החבשים,מרכז העיר,מערב,31.78456,35.218691
שאול אדלר,שכונת החבשים,,מערב,31.784257,35.222368
שבטי ישראל,שכונת החבשים,ש מורשה,מערב,31.784567,35.224902
שלמה זלמן בהר''ן,שכונת החבשים,ב אונגר מאה שערים,מערב,31.785979,35.221096
שערי משה,שכונת החבשים,ב אונגר מאה שערים,מערב,31.786407,35.221452
ארץ חפץ,שמואל הנביא,ש שמואל הנביא,מערב,31.795927,35.223273
חטיבת הראל,שמואל הנביא,ש שמואל הנביא,מערב,31.795818,35.220274
מגן האלף,שמואל הנביא,ש שמואל הנביא,מערב,31.794978,35.223177
מקווה ישראל,שמואל הנביא,"שכ נחלת שמעון, מעלות דפנה, קרית אריה, גבעת התחמושת",מערב,31.797401,35.223656
עץ הדר,שמואל הנביא,ש שמואל הנביא,מערב,31.795714,35.221585
פיתוחי חותם,שמואל הנביא,שכ ארזי הבירה,מערב,31.794038,35.22226
שדרות לוי אשכול,שמואל הנביא,ש שמואל הנביא,מערב,31.797481,35.222677
שמואל הנביא,שמואל הנביא,ש שמואל הנביא,מערב,31.795712,35.219934
שמעון הצדיק,שמואל הנביא,שכ ארזי הבירה,מערב,31.794235,35.223044
אלישיב,שמעון הצדיק,שכ ארזי הבירה,מערב,31.791642,35.224787
ארזי הבירה,שמעון הצדיק,שכ ארזי הבירה,מערב,31.791475,35.225483
גמול,שמעון הצדיק,שכ ארזי הבירה,מערב,31.790642,35.225457
חיים עוזר,שמעון הצדיק,"שכ בית ישראל, ב מילנר שכ ב",מערב,31.78998,35.225019
יהויריב,שמעון הצדיק,שכ ארזי הבירה,מערב,31.792178,35.224149
יקים,שמעון הצדיק,שכ ארזי הבירה,מערב,31.791721,35.224823
משה זקס,שמעון הצדיק,שכ ארזי הבירה,מערב,31.789716,35.22585
סמטת האמונה,שמעון הצדיק,שכ ארזי הבירה,מערב,31.789503,35.225329
פייר ואן פאסן,שמעון הצדיק,שכ ארזי הבירה,מערב,31.789864,35.226427
פתחיה,שמעון הצדיק,שכ ארזי הבירה,מערב,31.792407,35.224611
שדרות חיים ברלב,שמעון הצדיק,שכ ארזי הבירה,מערב,31.788225,35.226424
שמואל הנביא,שמעון הצדיק,שכ ארזי הבירה,מערב,31.788937,35.225664
שמריה,שמעון הצדיק,שכ ארזי הבירה,מערב,31.790971,35.225237
אבן האזל,"תל ארזה, עזרת תורה",ש חבד,מערב,31.797057,35.213624
אוהלי יוסף,"תל ארזה, עזרת תורה","שכ תל ארזה, שכ מחניים",מערב,31.796642,35.216555
אליעזרוב,"תל ארזה, עזרת תורה","שכ תל ארזה, שכ מחניים",מערב,31.796474,35.217991
אליפז,"תל ארזה, עזרת תורה","שכ תל ארזה, שכ מחניים",מערב,31.796658,35.218633
אלקנה,"תל ארזה, עזרת תורה",ש חבד,מערב,31.794387,35.21427
בר אילן,"תל ארזה, עזרת תורה","שכ תל ארזה, שכ מחניים",מערב,31.794099,35.216356
גבעת משה,"תל ארזה, עזרת תורה",שכ עזרת תורה,מערב,31.797679,35.217103
דובב מישרים,"תל ארזה, עזרת תורה",ש חבד,מערב,31.797551,35.214357
דורש טוב,"תל ארזה, עזרת תורה",שכ עזרת תורה,מערב,31.796471,35.212529
הגאון מטורדא,"תל ארזה, עזרת תורה","שכ תל ארזה, שכ מחניים",מערב,31.794762,35.217324
הרב חנוך מנדל גרוסברג,"תל ארזה, עזרת תורה",ש חבד,מערב,31.795588,35.214625
הרב שמעון חכם,"תל ארזה, עזרת תורה","שכ תל ארזה, שכ מחניים",מערב,31.795736,35.218998
חכם שמואל ברוכים,"תל ארזה, עזרת תורה","שכ תל ארזה, שכ מחניים",מערב,31.795028,35.215878
חנה,"תל ארזה, עזרת תורה",ש חבד,מערב,31.793844,35.212636
יוסף זיו,"תל ארזה, עזרת תורה","שכ תל ארזה, שכ מחניים",מערב,31.794502,35.215499
יעקובזון,"תל ארזה, עזרת תורה","שכ קומונה, קרית בעלזא",מערב,31.794762,35.211711
ירמיהו,"תל ארזה, עזרת תורה",ש חבד,מערב,31.792972,35.213545
כי טוב,"תל ארזה, עזרת תורה","שכ תל ארזה, שכ מחניים",מערב,31.795324,35.216322
מחניים,"תל ארזה, עזרת תורה","שכ תל ארזה, שכ מחניים",מערב,31.796434,35.218912
מעלה הרב ננס,"תל ארזה, עזרת תורה",ש חבד,מערב,31.793712,35.213006
מעלות הרב בן ציון אבא שאול,"תל ארזה, עזרת תורה","שכ תל ארזה, שכ מחניים",מערב,31.796716,35.216547
ניסן ב''ק,"תל ארזה, עזרת תורה","שכ תל ארזה, שכ מחניים",מערב,31.795845,35.217747
עזרת תורה,"תל ארזה, עזרת תורה",שכ עזרת תורה,מערב,31.799207,35.214488
עלי הכהן,"תל ארזה, עזרת תורה",ש חבד,מערב,31.794857,35.214713
פנינה,"תל ארזה, עזרת תורה",ש חבד,מערב,31.79542,35.213666
שדרות גולדה מאיר,"תל ארזה, עזרת תורה","שכ תל ארזה, שכ מחניים",מערב,31.79677,35.218698
שמואל הנביא,"תל ארזה, עזרת תורה","שכ תל ארזה, שכ מחניים",מערב,31.79584,35.219631
שפע חיים,"תל ארזה, עזרת תורה",שכ עזרת תורה,מערב,31.798017,35.212882
אברהם אוליצור,תלפיות,שכ תלפיות,מערב,31.747831,35.223284
אברהם שלום יהודה,תלפיות,שכ תלפיות,מערב,31.751647,35.220279
אליהו לנקין,תלפיות,רמות רחל,מערב,31.75052,35.224217
אפרתה,תלפיות,שכ תלפיות,מערב,31.750651,35.221148
אריה דוסטרובסקי,תלפיות,שכ תלפיות,מערב,31.751647,35.220279
אשריאל בוזגלו,תלפיות,,מערב,31.754478,35.217912
בית הערבה,תלפיות,שכ תלפיות,מערב,31.74979,35.221342
בית חוגלה,תלפיות,שכ תלפיות,מערב,31.751341,35.224161
בית''ר,תלפיות,רמות רחל,מערב,31.751991,35.224275
בן גבריאל,תלפיות,שכ תלפיות,מערב,31.749527,35.220169
ברזילי,תלפיות,שכ תלפיות,מערב,31.752341,35.222048
גלעדי,תלפיות,שכ תלפיות,מערב,31.753516,35.223893
דוד פלוסר,תלפיות,רמות רחל,מערב,31.747468,35.225439
דניאל ינובסקי,תלפיות,צמרת אלנבי,מערב,31.755747,35.224684
דרך בית לחם,תלפיות,,מערב,31.74684,35.215668
דרך חברון,תלפיות,,מערב,31.747831,35.217751
האומן,תלפיות,,מערב,31.745024,35.215027
הירדן,תלפיות,שכ תלפיות,מערב,31.753063,35.223535
המזרחן,תלפיות,,מערב,31.751643,35.219422
הקצין סילבר,תלפיות,,מערב,31.748195,35.216685
התנופה,תלפיות,,מערב,31.750059,35.218897
וולטר אבלס,תלפיות,צמרת אלנבי,מערב,31.754162,35.221816
זגפריד מוזס,תלפיות,שכ תלפיות,מערב,31.747134,35.223451
חנוך אלבק,תלפיות,צמרת אלנבי,מערב,31.760327,35.225249
יד חרוצים,תלפיות,"אזור תעשיה תלפיות, מע תלפיות",מערב,31.753822,35.217123
ים המלח,תלפיות,רמות רחל,מערב,31.748449,35.224326
כפר עציון,תלפיות,שכ תלפיות,מערב,31.747852,35.223988
לייב יפה,תלפיות,שכ תלפיות,מערב,31.748942,35.223156
מעשה חושב,תלפיות,,מערב,31.751499,35.218285
משעול יעקב,תלפיות,,מערב,31.746023,35.215897
משעול יפה,תלפיות,,מערב,31.746319,35.216993
נחום שדמי,תלפיות,צמרת אלנבי,מערב,31.754222,35.222011
עין גדי,תלפיות,שכ תלפיות,מערב,31.753002,35.222325
צבי נוימן,תלפיות,,מערב,31.747124,35.217388
קדושי שלוניקי,תלפיות,צמרת אלנבי,מערב,31.75779,35.223822
קורא הדורות,תלפיות,שכ תלפיות,מערב,31.750839,35.222795
קלוזנר,תלפיות,שכ תלפיות,מערב,31.749117,35.22364
קרליבך,תלפיות,שכ תלפיות,מערב,31.752049,35.223229
